date,steps,calories,distance,activity_id
1970-02-22,200.0,4237123,0.0,2e9aa70550e82b0f
1970-02-22,200.0,664302,0.0,0c27fc1c9a635346
1970-02-22,200.0,1275479,0.0,8ffd9494bd89c9c4
1970-02-22,200.0,620679,0.0,c74d379c6266c293
1970-02-22,200.0,7306878,351000.0,3691c632659cc307
1970-02-22,200.0,3249762,68000.0,17f1dcd3098cd680
1970-02-22,200.0,1663137,0.0,c5bbc766453ba7e7
1970-02-22,200.0,9181776,51000.0,42d94808f2861f9b
1970-02-22,200.0,8438192,333000.0,e4c76025a25cdfa2
1970-02-22,200.0,8010437,106000.0,4c2b5afd749abc77
1970-02-22,200.0,6831726,280000.0,adaa57fc373ab757
1970-02-22,200.0,2934927,0.0,1bf9b8d464d4e4eb
1970-02-22,200.0,16698031,942000.0,4ff355d8f2cc08e1
1970-02-22,200.0,2482551,0.0,c5ee6d73545af25b
1970-02-22,200.0,4563912,62000.0,4f4ab094655adfaf
1970-02-22,200.0,468234,0.0,d8f35a08bf42d2c6
1970-02-22,200.0,3963346,60000.0,e6b7f2d3f4f490cd
1970-02-22,200.0,2536090,12000.0,35d5eb00dc24eb97
1970-02-22,200.0,2336480,0.0,2b668c7f84136f64
1970-02-22,200.0,6217230,270000.0,e8afd0f21c6debbe
1970-02-22,200.0,4363719,130000.0,00dcc913dcd4e143
1970-02-22,200.0,7948792,304000.0,5b649a4952eaf3ba
1970-02-22,200.0,658329,0.0,cd675c0ed5d8e277
1970-02-22,200.0,13805718,404000.0,344306c49ee4ee08
1970-02-22,200.0,4826112,0.0,3608855d18932292
1970-02-22,200.0,3705270,0.0,66b3eba2776fee07
1970-02-22,200.0,5607601,54000.0,72e4f637e365df40
1970-02-22,200.0,4558156,75000.0,e2f882b3e5fdbaaa
1970-02-22,200.0,539200,0.0,f65b4c0e4dfc6698
1970-02-22,200.0,12220387,33000.0,f4c3f4913676cc88
1970-02-22,200.0,8578450,262000.0,9ca5242b8bbdaab9
1970-02-22,200.0,2944554,107000.0,0b25d5c103673370
1970-02-22,200.0,1010371,0.0,17f6282f6f393f3b
1970-02-22,200.0,7979306,209000.0,fc73cf22fd823e80
1970-02-22,200.0,520659,0.0,9c90771e2cb85048
1970-02-22,200.0,14877483,472000.0,22cef08031b23d29
1970-02-22,200.0,1407647,0.0,f685a4b3a2397e9e
1970-02-22,200.0,491045,0.0,2e30081e20dd5298
1970-02-22,200.0,224082,0.0,d5e2b831dd757cc0
1970-02-22,200.0,4937245,78000.0,8301da8aab413bd7
1970-02-22,200.0,7141785,283000.0,4733e8c157085835
1970-02-22,200.0,258796,0.0,b9c34f46e67a3976
1970-02-22,200.0,467565,0.0,2471cb4b9767ba19
1970-02-22,200.0,6287773,0.0,5ce4dd5181a3bf54
1970-02-22,200.0,590827,0.0,042bce1a88e0bd47
1970-02-22,200.0,318159,0.0,1d5542f6da78049e
1970-02-22,200.0,5671978,124000.0,b266ecb39da0b57e
1970-02-22,200.0,5554176,90000.0,92e366466b1fac00
1970-02-22,200.0,10204574,331000.0,4a835b667ce25bec
1970-02-22,200.0,4866965,128000.0,ec9cd6f118cd3070
1970-02-22,200.0,124729,0.0,b527e59cec87847d
1970-02-22,200.0,3414779,0.0,2121724fc3d0c43b
1970-02-22,200.0,4615619,64000.0,c019a0847f88f814
1970-02-22,200.0,6795868,192000.0,62119d5ccfa9f1f9
1970-02-22,200.0,393527,0.0,9da7972b7491d2d4
1970-02-22,200.0,2597884,0.0,2419f9b7f9117d92
1970-02-22,200.0,263465,0.0,42cde0cf26fb3668
1970-02-22,200.0,6619623,173000.0,813c78c10e761bca
1970-02-22,200.0,4614241,288000.0,8361b7c875efa785
1970-02-22,200.0,1840620,0.0,c4ed1efdb884daee
1970-02-22,200.0,8192185,0.0,2869055d8ba247ca
1970-02-22,200.0,3565177,44000.0,a03dab5e911a1688
1970-02-22,200.0,664063,0.0,b7f498733e34f795
1970-02-22,200.0,626980,0.0,0af594ba8e6bd77c
1970-02-22,200.0,201434,0.0,19cecff8da2182b2
1970-02-22,200.0,3049868,0.0,fe7775c266aa7c46
1970-02-22,200.0,329498,0.0,538bac9f0e8ab8ad
1970-02-22,200.0,773053,0.0,ad6ab543be24f50a
1970-02-22,200.0,4545575,0.0,d0a93383edd4694c
1970-02-22,200.0,1570115,0.0,1726de000683258d
1970-02-22,200.0,292813,0.0,af052b02cf590f1b
1970-02-22,200.0,2633026,0.0,5fc87a57599bbeaa
1970-02-22,200.0,10392252,68000.0,79c0bc3f099b2c64
1970-02-22,200.0,6111090,94000.0,19c8eaf6a8dd1639
1970-02-22,200.0,3695305,38000.0,77c332a99069f7b7
1970-02-22,200.0,2201696,0.0,e43a05f56f56b169
1970-02-22,200.0,931398,0.0,9a9c07cf7722d41d
1970-02-22,200.0,690345,0.0,1614e8f0c8ecf983
1970-02-22,200.0,700616,0.0,ea63e82e406744b1
1970-02-22,200.0,288410,0.0,ea1080265fc2ad4b
1970-02-22,200.0,769315,0.0,347898c125a08b3d
1970-02-22,200.0,6279196,460000.0,58111151e76380e3
1970-02-22,200.0,4408602,211000.0,f7eb8c5312d18ccc
1970-02-22,200.0,4197122,0.0,9071ec9978b93338
1970-02-22,200.0,491812,0.0,0d80e595eb5b8671
1970-02-22,200.0,2923769,88000.0,22331b3003541b60
1970-02-22,200.0,1740539,0.0,68c63da496996622
1970-02-22,200.0,1072000,0.0,4d29dfd9723b744b
1970-02-22,200.0,4748366,124000.0,8d78e4de18ea24ac
1970-02-22,200.0,168751,0.0,e1b5240704da3a98
1970-02-22,200.0,4826038,96000.0,4c43eecc2bea07f7
1970-02-22,200.0,4419325,84000.0,01d3f129aaa01a51
1970-02-22,200.0,0,0.0,dca0ebc71aa33d6d
1970-02-22,200.0,0,0.0,5841df9b3e0ec25f
1970-02-22,200.0,0,0.0,09a5a1d935277c35
1970-02-22,200.0,0,0.0,806eadcecf5109f9
1970-02-22,200.0,0,0.0,9c4350e9eb335740
1970-02-22,200.0,0,0.0,eceaa915e757dc94
1970-02-22,200.0,5312704,31000.0,b776b0d7e36c56fe
1970-02-22,200.0,0,0.0,648d423b06df42c7
1970-02-22,200.0,0,0.0,629a15cd5bfddc31
1970-02-22,200.0,0,0.0,e6d3151f1ee179a5
1970-02-22,200.0,0,0.0,89cb6a4be26b5748
1970-02-22,200.0,0,0.0,d45ac38cff1ba1be
1970-02-22,200.0,0,0.0,f0c48c8259d2e2d5
1970-02-22,200.0,0,0.0,1715f567d09402e7
1970-02-22,200.0,0,0.0,0fda5a27c5ce5b59
1970-02-22,200.0,5673981,75000.0,91c08285d3416fa5
1970-02-22,200.0,669668,0.0,4434e1963d08bbaf
1970-02-22,200.0,9855013,278000.0,734cbad128d21834
1970-02-22,200.0,0,0.0,6f184d60af4b3a64
1970-02-22,200.0,4973794,0.0,49e475e516ef8d1c
1970-02-22,200.0,3501516,0.0,9e6f8830a2e253d2
1970-02-22,200.0,2185543,0.0,8b03b2da12bca3ba
1970-02-22,200.0,8414671,297000.0,32d1e4c3f7211d79
1970-02-22,200.0,7855608,318000.0,a5cc331f753da9e1
1970-02-22,200.0,10385514,297000.0,257a986c98d924cc
1970-02-22,200.0,532933,0.0,64dbd1b4ba98161e
1970-02-22,200.0,6771392,37000.0,535589e2da8d91c5
1970-02-22,200.0,2152662,0.0,b112f23f779f219b
1970-02-22,200.0,4956932,106000.0,0f6d3efbd3614ca7
1970-02-22,200.0,5960452,0.0,0fd4499e4b370d52
1970-02-22,200.0,6674944,146000.0,55568898add933cb
1970-02-22,200.0,2605919,0.0,3eebf0e71d613db6
1970-02-22,200.0,10262681,369000.0,aa72b17e1d32f901
1970-02-22,200.0,6585734,88000.0,3cec170c91635e65
1970-02-22,200.0,4305653,0.0,aecbce4e31b179f6
1970-02-22,200.0,9588023,0.0,d4cc81ccff49603d
1970-02-22,200.0,2711129,0.0,d182e4e104827473
1970-02-22,200.0,4253945,0.0,81181212c74d916a
1970-02-22,200.0,2176253,0.0,342c3e3063b279c7
1970-02-22,200.0,4162360,0.0,2af8f1607e2d117d
1970-02-22,200.0,6332257,2000.0,21036d56a0941424
1970-02-22,200.0,503585,0.0,d8cfba4e904661ae
1970-02-22,200.0,5094227,53000.0,068e00275fc07f00
1970-02-22,200.0,3047020,0.0,d2a6d57230e40130
1970-02-22,200.0,6857748,117000.0,2e70921ead8637fb
1970-02-22,200.0,8212809,518000.0,05ab41dca31c0d45
1970-02-22,200.0,1908333,0.0,bdb67738a22014f7
1970-02-22,200.0,1674752,0.0,63a762f180c2557d
1970-02-22,200.0,2792494,0.0,151c77aeb2ceb4ff
1970-02-22,200.0,2740920,0.0,84d09236cce2e875
1970-02-22,200.0,3570763,0.0,5474004d6019ba17
1970-02-22,200.0,2432890,0.0,1082481f2614a3ea
1970-02-22,200.0,13893079,293000.0,f5fbedb744c6a268
1970-02-22,200.0,8439594,111000.0,65b593bd3a7862c7
1970-02-22,200.0,458362,0.0,4efc3f58a5608807
1970-02-22,200.0,1251824,0.0,bd5436144cfdfdf1
1970-02-22,200.0,1261531,0.0,d1964ca187dca97a
1970-02-22,200.0,3878462,50000.0,b1d78d233fa57b65
1970-02-22,200.0,1373348,0.0,2213e3896687cc63
1970-02-22,200.0,1814502,0.0,630e9de6f6898de0
1970-02-22,200.0,1880078,0.0,93806e85223d40c7
1970-02-22,200.0,4624033,56000.0,5fe19a0554f89449
1970-02-22,200.0,1723910,0.0,6dd7be4014746ea4
1970-02-22,200.0,806265,0.0,d202e55441843797
1970-02-22,200.0,5323637,285000.0,d9dd1e7e9b7d5543
1970-02-22,200.0,4795694,0.0,dea0a39edf5005a0
1970-02-22,200.0,3504867,56000.0,3921ad7c9af09462
1970-02-22,200.0,3611314,0.0,3caff56ab5ae995d
1970-02-22,200.0,426880,0.0,90d6ae3e6b05a469
1970-02-22,200.0,5646669,248000.0,0f19ae066ea7b569
1970-02-22,200.0,1726340,0.0,e5b19015a72f5e23
1970-02-22,200.0,1138398,0.0,52c51bfeead8bc86
1970-02-22,200.0,6234843,188000.0,49d370bc1fad6382
1970-02-22,200.0,1624632,0.0,c1ba770ab5aad448
1970-02-22,200.0,9904763,441000.0,78546c677fed2abf
1970-02-22,200.0,8458375,349000.0,bf8a0cde736da398
1970-02-22,200.0,6801301,89000.0,9c8c1bbe056f81c8
1970-02-22,200.0,3310794,0.0,855a27d1edb3d357
1970-02-22,200.0,11124295,551000.0,3abe8162f43cae71
1970-02-22,200.0,229448,0.0,a2bb73b43953ec0f
1970-02-22,200.0,8471806,123000.0,1abab1e536610595
1970-02-22,200.0,7392968,109000.0,c59a93b64df68cdd
1970-02-22,200.0,8688523,440000.0,8752772d2bc6e5e7
1970-02-22,200.0,5104591,60000.0,158c30136490cc7b
1970-02-22,200.0,1964622,0.0,c1a114dcfd1cd96f
1970-02-22,200.0,271469,0.0,3e64551ec327841d
1970-02-22,200.0,1715918,0.0,51cbf3e7957d098e
1970-02-22,200.0,2659451,0.0,4e4f29ee8bcb73f3
1970-02-22,200.0,477302,0.0,979ccf4ed99611dc
1970-02-22,200.0,434348,0.0,05e0b48765d12488
1970-02-22,200.0,240120,0.0,4da73fe59df2495d
1970-02-22,200.0,380590,0.0,b967234d4bd647e0
1970-02-22,200.0,463162,0.0,23d11f5701bebe73
1970-02-22,200.0,462898,0.0,76fb606da59fd1cf
1970-02-22,200.0,12464180,3154000.0,938ed159c19f2509
1970-02-22,200.0,6599120,83000.0,9c6f9fd07a56578e
1970-02-22,200.0,3228806,0.0,f39fa3a61ebf699b
1970-02-22,200.0,8102335,59000.0,331424a633bfc1d4
1970-02-22,200.0,5021241,49000.0,855c9d1f5160b7d9
1970-02-22,200.0,6496421,48000.0,70ca949c50ddfbb3
1970-02-22,200.0,10076084,296000.0,5f24b368fa1d3be3
1970-02-22,200.0,12247496,584000.0,19f7f6ee9d0a83ce
1970-02-22,200.0,728361,0.0,09880e9e9255b1f2
1970-02-22,200.0,5640539,2000.0,ed06752fd0a8f515
1970-02-22,200.0,424212,0.0,d7ad593a74127113
1970-02-22,200.0,11846001,464000.0,37f4580cd392b424
1970-02-22,200.0,9240431,170000.0,54fbddb812e6ab4d
1970-02-22,200.0,11621263,193000.0,c5d128b63f8415e8
1970-02-22,200.0,676604,0.0,0e55a557baeea87b
1970-02-22,200.0,8319208,330000.0,e783043e2d0cf31c
1970-02-22,200.0,7493883,367000.0,7c658f8e1bbc1bd3
1970-02-22,200.0,5286424,0.0,662a05bf4ab97bae
1970-02-22,200.0,3861450,0.0,deb8d0e2546000e1
1970-02-22,200.0,6659637,144000.0,5dc5093744d64aeb
1970-02-22,200.0,12934386,314000.0,e9065a18379a0463
1970-02-22,200.0,9429308,96000.0,cab4fef25f13f029
1970-02-22,200.0,8742128,88000.0,bfb30112c6a4179d
1970-02-22,200.0,11156089,634000.0,5bfa8161069cc23a
1970-02-22,200.0,2134393,0.0,7b427250a74d44fc
1970-02-22,200.0,9905165,555000.0,df18e2bc463879b1
1970-02-22,200.0,11410340,120000.0,4eb0bbf2edc55f1b
1970-02-22,200.0,11166324,630000.0,175b2d4ab99e72e3
1970-02-22,200.0,8464425,185000.0,59e38aba8f371726
1970-02-22,200.0,2879283,47000.0,269354adf3340b41
1970-02-22,200.0,10033484,203000.0,4deabfb35aaeea6f
1970-02-22,200.0,289478,0.0,34d8f1e30bdbbb1c
1970-02-22,200.0,9915123,181000.0,a1c5603e58c08fcd
1970-02-22,200.0,4620345,14000.0,b2c1e28d1768b3f5
1970-02-22,200.0,5133754,9000.0,f98b137fd78d849e
1970-02-22,200.0,520762,0.0,9abef6a5a4038e46
1970-02-22,200.0,6234499,0.0,fe7a561ae5d0b5de
1970-02-22,200.0,4574051,65000.0,cbb701a1ba0a9c85
1970-02-22,200.0,7215868,81000.0,40b8e53f9f015c95
1970-02-22,200.0,3685356,50000.0,700dfeeb55f019ac
1970-02-22,200.0,2767160,0.0,6f991c8c67c2b1dc
1970-02-22,200.0,7148115,1398000.0,b3238007c0b58dde
1970-02-22,200.0,390165,0.0,ad27794eeb460623
1970-02-22,200.0,2941862,18000.0,ca6abd8bdc808301
1970-02-22,200.0,6591337,85000.0,12606a24d6b78dd1
1970-02-22,200.0,3560123,0.0,6e69d586bdac7f0e
1970-02-22,200.0,3407111,0.0,5c49826efa92ba1e
1970-02-22,200.0,621638,0.0,e3ab9e20bd8363ea
1970-02-22,200.0,4573841,0.0,cfad0b8919c37683
1970-02-22,200.0,7066358,54000.0,7741677e006b47af
1970-02-22,200.0,2939955,0.0,6ba9eaa307c974c8
1970-02-22,200.0,3322514,0.0,11e1d20ef24a37e9
1970-02-22,200.0,3895506,0.0,4c30678e5028c795
1970-02-22,200.0,560917,0.0,c7f798ce8612052d
1970-02-22,200.0,8583798,62000.0,7f60c3fda6d434b1
1970-02-22,200.0,4816353,0.0,0da72ada8b1d97c3
1970-02-22,200.0,231314,0.0,16fdf5792bed5f56
1970-02-22,200.0,9341829,3833000.0,bc62a67388cd460e
1970-02-22,200.0,13390285,3772000.0,602de9e58186665a
1970-02-22,200.0,180488,0.0,cc60e45667485bde
1970-02-22,200.0,18592497,3630000.0,dfd631e5d12b504b
1970-02-22,200.0,3239103,11000.0,235d369b0f53d0be
1970-02-22,200.0,5618709,36000.0,e334e6b99f25d05d
1970-02-22,200.0,6643170,76000.0,76236b759a49ab30
1970-02-22,200.0,9175645,279000.0,7f3f74d78e2229b8
1970-02-22,200.0,10113033,2787000.0,b933f97663c896d9
1970-02-22,200.0,7075546,29000.0,825d086dfc2fb77d
1970-02-22,200.0,2586259,0.0,ba2d4cbd88315865
1970-02-22,200.0,10739502,3597000.0,4abaf2dee178a3dc
1970-02-22,200.0,6053668,0.0,d0e61cbff733dc5f
1970-02-22,200.0,6940360,0.0,7a97f31f437b347e
1970-02-22,200.0,11664080,3808000.0,365093d4cbb95f79
1970-02-22,200.0,300150,0.0,47966e32ef7cd6e3
1970-02-22,200.0,3660141,59000.0,3e3267b381f70c08
1970-02-22,200.0,9268771,1815000.0,c7e3ba9bb8d7dad1
1970-02-22,200.0,4266778,32000.0,8e197807d168d592
1970-02-22,200.0,291479,0.0,3906e160d77ca430
1970-02-22,200.0,5185445,103000.0,ee533b00b7ed14c7
1970-02-22,200.0,5292789,21000.0,a19414c7c982e11e
1970-02-22,200.0,888843,0.0,f89d9121bdebbb62
1970-02-22,200.0,4792967,42000.0,dd38fd41f1eba039
1970-02-22,200.0,10303534,403000.0,97f0d00452beffde
1970-02-22,200.0,14022402,987000.0,5feef43394d67af5
1970-02-22,200.0,5530734,163000.0,91c83c3cc27fba15
1970-02-22,200.0,17443522,343000.0,dd5781c692e005d3
1970-02-22,200.0,3708015,0.0,a4957018283eaca3
1970-02-22,200.0,1224344,0.0,f90137498243178f
1970-02-22,200.0,5650068,82000.0,c537eed2b82972d7
1970-02-22,200.0,8686986,546000.0,c04ad16fafc55226
1970-02-22,200.0,9069568,398000.0,7efec5bf427c6eda
1970-02-22,200.0,1203371,0.0,a4390312e7c871e6
1970-02-22,200.0,12240333,262000.0,ae6ec5d030876592
1970-02-22,200.0,19295559,554000.0,820830643aa5c4ef
1970-02-22,200.0,675521,0.0,80b2bb8f05b05374
1970-02-22,200.0,6229738,7000.0,2ed2a8bddec836e8
1970-02-22,200.0,7111183,326000.0,7339500b20bb3ad5
1970-02-22,200.0,7778605,369000.0,6108cfbcf0b6d1f4
1970-02-22,200.0,4895424,209000.0,669560d4b537ebd1
1970-02-22,200.0,4145504,71000.0,a6d8570fc92bef05
1970-02-22,200.0,9623905,458000.0,b2516afb7241610f
1970-02-22,200.0,9414692,525000.0,5de46840a8e50496
1970-02-22,200.0,3880842,142000.0,9de39b7589e2cd6f
1970-02-22,200.0,6534110,125000.0,1ba07543d46a0d40
1970-02-22,200.0,6640180,369000.0,7b78d9389bb696db
1970-02-22,200.0,354844,0.0,226aaae383431970
1970-02-22,200.0,184759,0.0,ab7060c3406652dc
1970-02-22,200.0,679079,0.0,9a6469e180402639
1970-02-22,200.0,2567818,0.0,9334bc1184474db5
1970-02-22,200.0,961545,0.0,65b83c7042236066
1970-02-22,200.0,2903802,47000.0,43c5d262f58f38e6
1970-02-22,200.0,4347283,0.0,6a52bbc4a5b30b11
1970-02-22,200.0,11757742,456000.0,97dd0433b5fd4327
1970-02-22,200.0,2381850,0.0,683a86755834b342
1970-02-22,200.0,8923951,231000.0,5990631df0f87bbf
1970-02-22,200.0,488909,0.0,24d269a37598afb0
1970-02-22,200.0,735698,0.0,defa41a31080505c
1970-02-22,200.0,683272,0.0,0006b9550751c245
1970-02-22,200.0,13893082,103000.0,50e85ac681d12024
1970-02-22,200.0,428745,0.0,543a00312c107f7d
1970-02-22,200.0,493046,0.0,2e34df31c013b10c
1970-02-22,200.0,8556822,0.0,47ad52a70cbf6604
1970-02-22,200.0,6778381,0.0,74099c0d6c4fbf26
1970-02-22,200.0,4509717,12000.0,24f4ce3ca52eaf66
1970-02-22,200.0,3386707,0.0,990032366e64e219
1970-02-22,200.0,3912089,0.0,1a2b103b4602c2d2
1970-02-22,200.0,2746033,0.0,4558aabfe2043617
1970-02-22,200.0,6034548,3000.0,8ad869600acdcff3
1970-02-22,200.0,390195,0.0,ec8d1adc7bad8c73
1970-02-22,200.0,1638416,0.0,75931ba63b8b4386
1970-02-22,200.0,8548127,8000.0,47d72ebe72f8aae1
1970-02-22,200.0,8595993,95000.0,5cca9e82b52e357c
1970-02-22,200.0,14331393,754000.0,e0458e6badda8201
1970-02-22,200.0,1693656,0.0,cfb7e1172b95995b
1970-02-22,200.0,812659,0.0,feea777c4e6440ef
1970-02-22,200.0,6265109,164000.0,c96e01522446d258
1970-02-22,200.0,4163265,0.0,db1d44971f3fa11d
1970-02-22,200.0,8484618,283000.0,4c50dd163808a896
1970-02-22,200.0,9724552,443000.0,5b27b28a23c0b35e
1970-02-22,200.0,13106279,732000.0,bb1a65176133b8c0
1970-02-22,200.0,6730746,268000.0,94d5acecc547c42f
1970-02-22,200.0,3869393,0.0,49ee3202a23571ce
1970-02-22,200.0,1356213,0.0,a8d2599c852fd8dc
1970-02-22,200.0,7709665,71000.0,a3f8b9f8a554c35a
1970-02-22,200.0,9862665,334000.0,78449c00cf1496c7
1970-02-22,200.0,3250126,0.0,f0bc704d0de28fee
1970-02-22,200.0,8768869,105000.0,710f8c351062da07
1970-02-22,200.0,754880,0.0,3a9d43caf493e2dc
1970-02-22,200.0,7511329,23000.0,714e91640adc7263
1970-02-22,200.0,19654763,400000.0,3839db5a43a13a64
1970-02-22,200.0,456093,0.0,18cc35617da8d620
1970-02-22,200.0,246790,0.0,fefd3a99ca931654
1970-02-22,200.0,929131,0.0,c8e57204d9c728c8
1970-02-22,200.0,11321389,216000.0,49f1742246937edb
1970-02-22,200.0,8459067,311000.0,5d25d1dbe365f724
1970-02-22,200.0,1581455,0.0,c49228bcd6d5830d
1970-02-22,200.0,264132,0.0,3f6c942c8bbb331a
1970-02-22,200.0,6557272,128000.0,bb3835d0752e26e0
1970-02-22,200.0,546940,0.0,622365c7effd6515
1970-02-22,200.0,5443775,365000.0,ce161efd6ed5a95a
1970-02-22,200.0,596563,0.0,5721ef6a5688abf1
1970-02-22,200.0,15759679,761000.0,dcf80bd6f8fcc3e1
1970-02-22,200.0,11005287,275000.0,5f8fec6f26b53dde
1970-02-22,200.0,664568,0.0,5ee533f8ed32f55d
1970-02-22,200.0,430476,0.0,3124c6780e6b1dd7
1970-02-22,200.0,6887521,489000.0,b7edc6b0245d8b17
1970-02-22,200.0,7493851,284000.0,a2b2a663a48db4a5
1970-02-22,200.0,582155,0.0,441d951504a1291e
1970-02-22,200.0,584959,0.0,8d57de65050424dd
1970-02-22,200.0,7597428,20000.0,b6685acce772c0bd
1970-02-22,200.0,8903075,514000.0,54a42bd24e6b7750
1970-02-22,200.0,802401,0.0,9a9622bf6de338a5
1970-02-22,200.0,7670570,342000.0,109a70d5f55fa19f
1970-02-22,200.0,478368,0.0,eb36ccaa01eb62e3
1970-02-22,200.0,9835519,441000.0,7c220395eee1125c
1970-02-22,200.0,184759,0.0,1543a5e07c9a4179
1970-02-22,200.0,3993036,0.0,64ff9e1ce9774ae2
1970-02-22,200.0,8737410,163000.0,9cec2d830580ce92
1970-02-22,200.0,8287134,464000.0,559afaae7e0e1d62
1970-02-22,200.0,4186939,39000.0,c85664e436e31e21
1970-02-22,200.0,3944476,21000.0,962576ab9f41b7ea
1970-02-22,200.0,6768339,432000.0,8b6c476b1f98cce2
1970-02-22,200.0,525729,0.0,b2c7686a7b3f08b8
1970-02-22,200.0,4041815,92000.0,556653fc1ba8e984
1970-02-22,200.0,937619,0.0,6ee7f1c497c70fc2
